 X,Y,I,J,PCT1H
   738641.,  5084545., 23, 65,      1.352E-02
   738641.,  5084595., 23, 66,      1.217E-02
   738641.,  5084645., 23, 67,      1.123E-02
   738641.,  5084695., 23, 68,      1.043E-02
   738641.,  5084745., 23, 69,      9.875E-03
   738641.,  5084795., 23, 70,      8.971E-03
   738641.,  5084845., 23, 71,      8.430E-03
   738641.,  5084895., 23, 72,      7.685E-03
   738641.,  5084945., 23, 73,      7.243E-03
   738641.,  5084995., 23, 74,      6.727E-03
   738641.,  5085045., 23, 75,      6.232E-03
   738641.,  5085095., 23, 76,      5.672E-03
   738641.,  5085145., 23, 77,      5.167E-03
   738641.,  5085195., 23, 78,      4.934E-03
   738641.,  5085245., 23, 79,      4.611E-03
   738641.,  5085295., 23, 80,      4.388E-03
   738641.,  5085345., 23, 81,      4.075E-03
   738641.,  5085395., 23, 82,      3.939E-03
   738641.,  5085445., 23, 83,      3.684E-03
   738641.,  5085495., 23, 84,      3.432E-03
   738641.,  5085545., 23, 85,      3.194E-03
   738641.,  5085595., 23, 86,      3.116E-03
   738641.,  5085645., 23, 87,      2.921E-03
   738641.,  5085695., 23, 88,      2.744E-03
   738641.,  5085745., 23, 89,      2.583E-03
   738641.,  5085795., 23, 90,      2.452E-03
   738641.,  5085845., 23, 91,      2.287E-03
   738641.,  5085895., 23, 92,      2.167E-03
   738641.,  5085945., 23, 93,      2.052E-03
   738641.,  5085995., 23, 94,      1.963E-03
   738641.,  5086045., 23, 95,      1.833E-03
   738641.,  5086095., 23, 96,      1.695E-03
   738641.,  5086145., 23, 97,      1.573E-03
   738641.,  5086195., 23, 98,      1.492E-03
   738641.,  5086245., 23, 99,      1.401E-03
   738641.,  5086295., 23,100,      1.289E-03
   738691.,  5081345., 24,  1,      6.350E-02
   738691.,  5081395., 24,  2,      8.601E-02
   738691.,  5081445., 24,  3,      9.868E-02
   738691.,  5081495., 24,  4,      1.104E-01
   738691.,  5081545., 24,  5,      1.138E-01
   738691.,  5081595., 24,  6,      1.140E-01
   738691.,  5081645., 24,  7,      1.225E-01
   738691.,  5081695., 24,  8,      1.265E-01
   738691.,  5081745., 24,  9,      1.273E-01
   738691.,  5081795., 24, 10,      1.294E-01
   738691.,  5081845., 24, 11,      1.358E-01
   738691.,  5081895., 24, 12,      1.403E-01
   738691.,  5081945., 24, 13,      1.449E-01
   738691.,  5081995., 24, 14,      1.542E-01
   738691.,  5082045., 24, 15,      1.577E-01
   738691.,  5082095., 24, 16,      1.696E-01
   738691.,  5082145., 24, 17,      1.737E-01
   738691.,  5082195., 24, 18,      1.873E-01
   738691.,  5082245., 24, 19,      1.970E-01
   738691.,  5082295., 24, 20,      1.921E-01
   738691.,  5082345., 24, 21,      1.867E-01
   738691.,  5082395., 24, 22,      2.082E-01
   738691.,  5082445., 24, 23,      1.947E-01
   738691.,  5082495., 24, 24,      1.981E-01
   738691.,  5082545., 24, 25,      1.915E-01
   738691.,  5082595., 24, 26,      2.067E-01
   738691.,  5082645., 24, 27,      2.380E-01
   738691.,  5082695., 24, 28,      2.381E-01
   738691.,  5082745., 24, 29,      2.307E-01
   738691.,  5082795., 24, 30,      2.221E-01
   738691.,  5082845., 24, 31,      2.050E-01
   738691.,  5082895., 24, 32,      1.933E-01
   738691.,  5082945., 24, 33,      1.964E-01
   738691.,  5082995., 24, 34,      1.821E-01
   738691.,  5083045., 24, 35,      1.776E-01
   738691.,  5083095., 24, 36,      1.721E-01
   738691.,  5083145., 24, 37,      1.699E-01
   738691.,  5083195., 24, 38,      1.460E-01
   738691.,  5083245., 24, 39,      1.305E-01
   738691.,  5083295., 24, 40,      1.143E-01
   738691.,  5083345., 24, 41,      1.071E-01
   738691.,  5083395., 24, 42,      9.734E-02
   738691.,  5083445., 24, 43,      8.734E-02
   738691.,  5083495., 24, 44,      7.889E-02
   738691.,  5083545., 24, 45,      7.201E-02
   738691.,  5083595., 24, 46,      6.932E-02
   738691.,  5083645., 24, 47,      6.499E-02
   738691.,  5083695., 24, 48,      5.987E-02
   738691.,  5083745., 24, 49,      5.630E-02
   738691.,  5083795., 24, 50,      5.283E-02
   738691.,  5083845., 24, 51,      4.882E-02
   738691.,  5083895., 24, 52,      4.493E-02
   738691.,  5083945., 24, 53,      3.788E-02
   738691.,  5083995., 24, 54,      3.456E-02
   738691.,  5084045., 24, 55,      3.080E-02
   738691.,  5084095., 24, 56,      2.651E-02
   738691.,  5084145., 24, 57,      2.294E-02
   738691.,  5084195., 24, 58,      2.125E-02
   738691.,  5084245., 24, 59,      2.025E-02
   738691.,  5084295., 24, 60,      1.808E-02
   738691.,  5084345., 24, 61,      1.813E-02
   738691.,  5084395., 24, 62,      1.700E-02
   738691.,  5084445., 24, 63,      1.550E-02
   738691.,  5084495., 24, 64,      1.433E-02
   738691.,  5084545., 24, 65,      1.350E-02
   738691.,  5084595., 24, 66,      1.257E-02
   738691.,  5084645., 24, 67,      1.126E-02
   738691.,  5084695., 24, 68,      1.060E-02
   738691.,  5084745., 24, 69,      9.797E-03
   738691.,  5084795., 24, 70,      9.213E-03
   738691.,  5084845., 24, 71,      8.584E-03
   738691.,  5084895., 24, 72,      7.916E-03
   738691.,  5084945., 24, 73,      7.346E-03
   738691.,  5084995., 24, 74,      6.905E-03
   738691.,  5085045., 24, 75,      6.480E-03
   738691.,  5085095., 24, 76,      5.733E-03
   738691.,  5085145., 24, 77,      5.451E-03
   738691.,  5085195., 24, 78,      5.112E-03
   738691.,  5085245., 24, 79,      4.895E-03
   738691.,  5085295., 24, 80,      4.493E-03
   738691.,  5085345., 24, 81,      4.221E-03
   738691.,  5085395., 24, 82,      3.964E-03
   738691.,  5085445., 24, 83,      3.943E-03
   738691.,  5085495., 24, 84,      3.567E-03
   738691.,  5085545., 24, 85,      3.391E-03
   738691.,  5085595., 24, 86,      3.237E-03
   738691.,  5085645., 24, 87,      3.032E-03
   738691.,  5085695., 24, 88,      2.819E-03
   738691.,  5085745., 24, 89,      2.651E-03
   738691.,  5085795., 24, 90,      2.503E-03
   738691.,  5085845., 24, 91,      2.364E-03
   738691.,  5085895., 24, 92,      2.252E-03
   738691.,  5085945., 24, 93,      2.091E-03
   738691.,  5085995., 24, 94,      1.966E-03
   738691.,  5086045., 24, 95,      1.865E-03
   738691.,  5086095., 24, 96,      1.729E-03
   738691.,  5086145., 24, 97,      1.605E-03
   738691.,  5086195., 24, 98,      1.524E-03
   738691.,  5086245., 24, 99,      1.416E-03
   738691.,  5086295., 24,100,      1.319E-03
   738741.,  5081345., 25,  1,      6.589E-02
   738741.,  5081395., 25,  2,      8.619E-02
   738741.,  5081445., 25,  3,      9.742E-02
   738741.,  5081495., 25,  4,      1.072E-01
   738741.,  5081545., 25,  5,      1.145E-01
   738741.,  5081595., 25,  6,      1.187E-01
   738741.,  5081645., 25,  7,      1.182E-01
   738741.,  5081695., 25,  8,      1.264E-01
   738741.,  5081745., 25,  9,      1.302E-01
   738741.,  5081795., 25, 10,      1.312E-01
   738741.,  5081845., 25, 11,      1.374E-01
   738741.,  5081895., 25, 12,      1.398E-01
   738741.,  5081945., 25, 13,      1.490E-01
   738741.,  5081995., 25, 14,      1.490E-01
   738741.,  5082045., 25, 15,      1.577E-01
   738741.,  5082095., 25, 16,      1.669E-01
   738741.,  5082145., 25, 17,      1.744E-01
   738741.,  5082195., 25, 18,      1.828E-01
   738741.,  5082245., 25, 19,      1.935E-01
   738741.,  5082295., 25, 20,      2.068E-01
   738741.,  5082345., 25, 21,      2.028E-01
   738741.,  5082395., 25, 22,      1.947E-01
   738741.,  5082445., 25, 23,      2.212E-01
   738741.,  5082495., 25, 24,      2.062E-01
   738741.,  5082545., 25, 25,      2.054E-01
   738741.,  5082595., 25, 26,      2.003E-01
   738741.,  5082645., 25, 27,      2.181E-01
   738741.,  5082695., 25, 28,      2.561E-01
   738741.,  5082745., 25, 29,      2.409E-01
   738741.,  5082795., 25, 30,      2.401E-01
   738741.,  5082845., 25, 31,      2.269E-01
   738741.,  5082895., 25, 32,      2.099E-01
   738741.,  5082945., 25, 33,      2.080E-01
   738741.,  5082995., 25, 34,      2.025E-01
   738741.,  5083045., 25, 35,      1.973E-01
   738741.,  5083095., 25, 36,      1.837E-01
   738741.,  5083145., 25, 37,      1.808E-01
   738741.,  5083195., 25, 38,      1.533E-01
   738741.,  5083245., 25, 39,      1.441E-01
   738741.,  5083295., 25, 40,      1.246E-01
   738741.,  5083345., 25, 41,      1.146E-01
   738741.,  5083395., 25, 42,      1.015E-01
   738741.,  5083445., 25, 43,      9.630E-02
   738741.,  5083495., 25, 44,      8.113E-02
   738741.,  5083545., 25, 45,      7.808E-02
   738741.,  5083595., 25, 46,      7.469E-02
   738741.,  5083645., 25, 47,      7.080E-02
   738741.,  5083695., 25, 48,      6.387E-02
   738741.,  5083745., 25, 49,      6.005E-02
   738741.,  5083795., 25, 50,      5.658E-02
   738741.,  5083845., 25, 51,      5.408E-02
   738741.,  5083895., 25, 52,      4.177E-02
   738741.,  5083945., 25, 53,      3.770E-02
   738741.,  5083995., 25, 54,      3.503E-02
   738741.,  5084045., 25, 55,      3.023E-02
   738741.,  5084095., 25, 56,      2.822E-02
   738741.,  5084145., 25, 57,      2.466E-02
   738741.,  5084195., 25, 58,      2.285E-02
   738741.,  5084245., 25, 59,      2.106E-02
   738741.,  5084295., 25, 60,      1.905E-02
   738741.,  5084345., 25, 61,      1.801E-02
   738741.,  5084395., 25, 62,      1.724E-02
   738741.,  5084445., 25, 63,      1.548E-02
   738741.,  5084495., 25, 64,      1.478E-02
   738741.,  5084545., 25, 65,      1.363E-02
   738741.,  5084595., 25, 66,      1.248E-02
   738741.,  5084645., 25, 67,      1.156E-02
   738741.,  5084695., 25, 68,      1.072E-02
   738741.,  5084745., 25, 69,      9.790E-03
   738741.,  5084795., 25, 70,      9.385E-03
   738741.,  5084845., 25, 71,      8.971E-03
   738741.,  5084895., 25, 72,      8.307E-03
   738741.,  5084945., 25, 73,      7.520E-03
   738741.,  5084995., 25, 74,      7.117E-03
   738741.,  5085045., 25, 75,      6.621E-03
   738741.,  5085095., 25, 76,      6.184E-03
   738741.,  5085145., 25, 77,      5.537E-03
   738741.,  5085195., 25, 78,      5.297E-03
   738741.,  5085245., 25, 79,      4.931E-03
   738741.,  5085295., 25, 80,      4.552E-03
   738741.,  5085345., 25, 81,      4.339E-03
   738741.,  5085395., 25, 82,      4.150E-03
   738741.,  5085445., 25, 83,      3.995E-03
   738741.,  5085495., 25, 84,      3.690E-03
   738741.,  5085545., 25, 85,      3.559E-03
   738741.,  5085595., 25, 86,      3.322E-03
   738741.,  5085645., 25, 87,      3.093E-03
   738741.,  5085695., 25, 88,      2.871E-03
   738741.,  5085745., 25, 89,      2.727E-03
   738741.,  5085795., 25, 90,      2.550E-03
   738741.,  5085845., 25, 91,      2.408E-03
   738741.,  5085895., 25, 92,      2.281E-03
   738741.,  5085945., 25, 93,      2.147E-03
   738741.,  5085995., 25, 94,      2.032E-03
   738741.,  5086045., 25, 95,      1.863E-03
   738741.,  5086095., 25, 96,      1.747E-03
   738741.,  5086145., 25, 97,      1.643E-03
   738741.,  5086195., 25, 98,      1.547E-03
   738741.,  5086245., 25, 99,      1.429E-03
   738741.,  5086295., 25,100,      1.347E-03
   738791.,  5081345., 26,  1,      6.880E-02
   738791.,  5081395., 26,  2,      8.995E-02
   738791.,  5081445., 26,  3,      1.001E-01
   738791.,  5081495., 26,  4,      1.040E-01
   738791.,  5081545., 26,  5,      1.110E-01
   738791.,  5081595., 26,  6,      1.201E-01
   738791.,  5081645., 26,  7,      1.234E-01
   738791.,  5081695., 26,  8,      1.253E-01
   738791.,  5081745., 26,  9,      1.269E-01
   738791.,  5081795., 26, 10,      1.396E-01
   738791.,  5081845., 26, 11,      1.378E-01
   738791.,  5081895., 26, 12,      1.419E-01
   738791.,  5081945., 26, 13,      1.495E-01
   738791.,  5081995., 26, 14,      1.549E-01
   738791.,  5082045., 26, 15,      1.546E-01
   738791.,  5082095., 26, 16,      1.637E-01
   738791.,  5082145., 26, 17,      1.732E-01
   738791.,  5082195., 26, 18,      1.802E-01
   738791.,  5082245., 26, 19,      1.952E-01
   738791.,  5082295., 26, 20,      1.983E-01
   738791.,  5082345., 26, 21,      2.122E-01
   738791.,  5082395., 26, 22,      2.171E-01
   738791.,  5082445., 26, 23,      2.060E-01
   738791.,  5082495., 26, 24,      2.260E-01
   738791.,  5082545., 26, 25,      2.085E-01
   738791.,  5082595., 26, 26,      2.175E-01
   738791.,  5082645., 26, 27,      2.044E-01
   738791.,  5082695., 26, 28,      2.401E-01
   738791.,  5082745., 26, 29,      2.677E-01
   738791.,  5082795., 26, 30,      2.436E-01
   738791.,  5082845., 26, 31,      2.515E-01
   738791.,  5082895., 26, 32,      2.288E-01
   738791.,  5082945., 26, 33,      2.111E-01
   738791.,  5082995., 26, 34,      2.220E-01
   738791.,  5083045., 26, 35,      2.127E-01
   738791.,  5083095., 26, 36,      1.968E-01
   738791.,  5083145., 26, 37,      1.995E-01
   738791.,  5083195., 26, 38,      1.879E-01
   738791.,  5083245., 26, 39,      1.564E-01
   738791.,  5083295., 26, 40,      1.357E-01
   738791.,  5083345., 26, 41,      1.248E-01
   738791.,  5083395., 26, 42,      1.121E-01
   738791.,  5083445., 26, 43,      1.004E-01
   738791.,  5083495., 26, 44,      8.446E-02
   738791.,  5083545., 26, 45,      8.304E-02
   738791.,  5083595., 26, 46,      8.084E-02
   738791.,  5083645., 26, 47,      7.925E-02
   738791.,  5083695., 26, 48,      6.634E-02
   738791.,  5083745., 26, 49,      6.386E-02
   738791.,  5083795., 26, 50,      5.848E-02
   738791.,  5083845., 26, 51,      5.340E-02
   738791.,  5083895., 26, 52,      4.383E-02
   738791.,  5083945., 26, 53,      3.834E-02
   738791.,  5083995., 26, 54,      3.406E-02
   738791.,  5084045., 26, 55,      2.944E-02
   738791.,  5084095., 26, 56,      2.746E-02
   738791.,  5084145., 26, 57,      2.474E-02
   738791.,  5084195., 26, 58,      2.465E-02
   738791.,  5084245., 26, 59,      2.072E-02
   738791.,  5084295., 26, 60,      2.046E-02
   738791.,  5084345., 26, 61,      1.841E-02
   738791.,  5084395., 26, 62,      1.699E-02
   738791.,  5084445., 26, 63,      1.653E-02
   738791.,  5084495., 26, 64,      1.519E-02
   738791.,  5084545., 26, 65,      1.392E-02
   738791.,  5084595., 26, 66,      1.271E-02
   738791.,  5084645., 26, 67,      1.176E-02
   738791.,  5084695., 26, 68,      1.072E-02
   738791.,  5084745., 26, 69,      1.034E-02
   738791.,  5084795., 26, 70,      9.819E-03
   738791.,  5084845., 26, 71,      9.045E-03
   738791.,  5084895., 26, 72,      8.424E-03
   738791.,  5084945., 26, 73,      7.697E-03
   738791.,  5084995., 26, 74,      7.213E-03
   738791.,  5085045., 26, 75,      6.730E-03
   738791.,  5085095., 26, 76,      6.244E-03
   738791.,  5085145., 26, 77,      5.785E-03
   738791.,  5085195., 26, 78,      5.356E-03
   738791.,  5085245., 26, 79,      5.173E-03
   738791.,  5085295., 26, 80,      4.747E-03
   738791.,  5085345., 26, 81,      4.455E-03
   738791.,  5085395., 26, 82,      4.307E-03
   738791.,  5085445., 26, 83,      4.054E-03
   738791.,  5085495., 26, 84,      3.805E-03
   738791.,  5085545., 26, 85,      3.626E-03
   738791.,  5085595., 26, 86,      3.383E-03
   738791.,  5085645., 26, 87,      3.188E-03
   738791.,  5085695., 26, 88,      3.015E-03
   738791.,  5085745., 26, 89,      2.772E-03
   738791.,  5085795., 26, 90,      2.620E-03
   738791.,  5085845., 26, 91,      2.497E-03
   738791.,  5085895., 26, 92,      2.350E-03
   738791.,  5085945., 26, 93,      2.190E-03
   738791.,  5085995., 26, 94,      2.076E-03
   738791.,  5086045., 26, 95,      1.943E-03
   738791.,  5086095., 26, 96,      1.783E-03
   738791.,  5086145., 26, 97,      1.686E-03
   738791.,  5086195., 26, 98,      1.574E-03
   738791.,  5086245., 26, 99,      1.468E-03
   738791.,  5086295., 26,100,      1.375E-03
   738841.,  5081345., 27,  1,      7.110E-02
   738841.,  5081395., 27,  2,      9.189E-02
   738841.,  5081445., 27,  3,      1.017E-01
   738841.,  5081495., 27,  4,      1.079E-01
   738841.,  5081545., 27,  5,      1.141E-01
   738841.,  5081595., 27,  6,      1.156E-01
   738841.,  5081645., 27,  7,      1.203E-01
   738841.,  5081695., 27,  8,      1.320E-01
   738841.,  5081745., 27,  9,      1.334E-01
   738841.,  5081795., 27, 10,      1.329E-01
   738841.,  5081845., 27, 11,      1.410E-01
   738841.,  5081895., 27, 12,      1.436E-01
   738841.,  5081945., 27, 13,      1.482E-01
   738841.,  5081995., 27, 14,      1.526E-01
   738841.,  5082045., 27, 15,      1.566E-01
   738841.,  5082095., 27, 16,      1.645E-01
   738841.,  5082145., 27, 17,      1.712E-01
   738841.,  5082195., 27, 18,      1.810E-01
   738841.,  5082245., 27, 19,      1.897E-01
   738841.,  5082295., 27, 20,      2.055E-01
   738841.,  5082345., 27, 21,      2.043E-01
   738841.,  5082395., 27, 22,      2.278E-01
   738841.,  5082445., 27, 23,      2.277E-01
   738841.,  5082495., 27, 24,      2.167E-01
   738841.,  5082545., 27, 25,      2.252E-01
   738841.,  5082595., 27, 26,      2.130E-01
   738841.,  5082645., 27, 27,      2.250E-01
   738841.,  5082695., 27, 28,      2.255E-01
   738841.,  5082745., 27, 29,      2.710E-01
   738841.,  5082795., 27, 30,      2.711E-01
   738841.,  5082845., 27, 31,      2.551E-01
   738841.,  5082895., 27, 32,      2.637E-01
   738841.,  5082945., 27, 33,      2.368E-01
   738841.,  5082995., 27, 34,      2.210E-01
   738841.,  5083045., 27, 35,      2.364E-01
   738841.,  5083095., 27, 36,      2.167E-01
   738841.,  5083145., 27, 37,      2.077E-01
   738841.,  5083195., 27, 38,      2.057E-01
   738841.,  5083245., 27, 39,      1.700E-01
   738841.,  5083295., 27, 40,      1.464E-01
   738841.,  5083345., 27, 41,      1.377E-01
   738841.,  5083395., 27, 42,      1.197E-01
   738841.,  5083445., 27, 43,      1.075E-01
   738841.,  5083495., 27, 44,      9.211E-02
   738841.,  5083545., 27, 45,      8.979E-02
   738841.,  5083595., 27, 46,      8.548E-02
   738841.,  5083645., 27, 47,      8.870E-02
   738841.,  5083695., 27, 48,      7.016E-02
   738841.,  5083745., 27, 49,      7.258E-02
   738841.,  5083795., 27, 50,      6.068E-02
   738841.,  5083845., 27, 51,      5.140E-02
   738841.,  5083895., 27, 52,      4.328E-02
   738841.,  5083945., 27, 53,      3.965E-02
   738841.,  5083995., 27, 54,      3.377E-02
   738841.,  5084045., 27, 55,      2.986E-02
   738841.,  5084095., 27, 56,      2.794E-02
   738841.,  5084145., 27, 57,      2.728E-02
   738841.,  5084195., 27, 58,      2.520E-02
   738841.,  5084245., 27, 59,      2.139E-02
   738841.,  5084295., 27, 60,      2.022E-02
   738841.,  5084345., 27, 61,      1.945E-02
   738841.,  5084395., 27, 62,      1.762E-02
   738841.,  5084445., 27, 63,      1.611E-02
   738841.,  5084495., 27, 64,      1.553E-02
   738841.,  5084545., 27, 65,      1.419E-02
   738841.,  5084595., 27, 66,      1.281E-02
   738841.,  5084645., 27, 67,      1.210E-02
   738841.,  5084695., 27, 68,      1.152E-02
   738841.,  5084745., 27, 69,      1.076E-02
   738841.,  5084795., 27, 70,      1.003E-02
   738841.,  5084845., 27, 71,      9.315E-03
   738841.,  5084895., 27, 72,      8.389E-03
   738841.,  5084945., 27, 73,      7.956E-03
   738841.,  5084995., 27, 74,      7.223E-03
   738841.,  5085045., 27, 75,      6.920E-03
   738841.,  5085095., 27, 76,      6.369E-03
   738841.,  5085145., 27, 77,      5.822E-03
   738841.,  5085195., 27, 78,      5.516E-03
   738841.,  5085245., 27, 79,      5.209E-03
   738841.,  5085295., 27, 80,      4.995E-03
   738841.,  5085345., 27, 81,      4.693E-03
   738841.,  5085395., 27, 82,      4.376E-03
   738841.,  5085445., 27, 83,      4.128E-03
   738841.,  5085495., 27, 84,      3.931E-03
   738841.,  5085545., 27, 85,      3.742E-03
   738841.,  5085595., 27, 86,      3.509E-03
   738841.,  5085645., 27, 87,      3.256E-03
   738841.,  5085695., 27, 88,      3.123E-03
   738841.,  5085745., 27, 89,      2.921E-03
   738841.,  5085795., 27, 90,      2.711E-03
   738841.,  5085845., 27, 91,      2.593E-03
   738841.,  5085895., 27, 92,      2.431E-03
   738841.,  5085945., 27, 93,      2.255E-03
   738841.,  5085995., 27, 94,      2.143E-03
   738841.,  5086045., 27, 95,      1.986E-03
   738841.,  5086095., 27, 96,      1.855E-03
   738841.,  5086145., 27, 97,      1.741E-03
   738841.,  5086195., 27, 98,      1.656E-03
   738841.,  5086245., 27, 99,      1.549E-03
   738841.,  5086295., 27,100,      1.399E-03
   738891.,  5081345., 28,  1,      7.427E-02
   738891.,  5081395., 28,  2,      9.484E-02
   738891.,  5081445., 28,  3,      1.057E-01
   738891.,  5081495., 28,  4,      1.111E-01
   738891.,  5081545., 28,  5,      1.182E-01
   738891.,  5081595., 28,  6,      1.214E-01
   738891.,  5081645., 28,  7,      1.207E-01
   738891.,  5081695., 28,  8,      1.224E-01
   738891.,  5081745., 28,  9,      1.325E-01
   738891.,  5081795., 28, 10,      1.468E-01
   738891.,  5081845., 28, 11,      1.387E-01
   738891.,  5081895., 28, 12,      1.396E-01
   738891.,  5081945., 28, 13,      1.485E-01
   738891.,  5081995., 28, 14,      1.496E-01
   738891.,  5082045., 28, 15,      1.590E-01
   738891.,  5082095., 28, 16,      1.625E-01
   738891.,  5082145., 28, 17,      1.706E-01
   738891.,  5082195., 28, 18,      1.790E-01
   738891.,  5082245., 28, 19,      1.895E-01
   738891.,  5082295., 28, 20,      1.991E-01
   738891.,  5082345., 28, 21,      2.193E-01
   738891.,  5082395., 28, 22,      2.166E-01
   738891.,  5082445., 28, 23,      2.334E-01
   738891.,  5082495., 28, 24,      2.520E-01
   738891.,  5082545., 28, 25,      2.348E-01
   738891.,  5082595., 28, 26,      2.395E-01
   738891.,  5082645., 28, 27,      2.300E-01
   738891.,  5082695., 28, 28,      2.357E-01
   738891.,  5082745., 28, 29,      2.408E-01
   738891.,  5082795., 28, 30,      2.892E-01
   738891.,  5082845., 28, 31,      2.776E-01
   738891.,  5082895., 28, 32,      2.701E-01
   738891.,  5082945., 28, 33,      2.629E-01
   738891.,  5082995., 28, 34,      2.383E-01
   738891.,  5083045., 28, 35,      2.529E-01
   738891.,  5083095., 28, 36,      2.445E-01
   738891.,  5083145., 28, 37,      2.241E-01
   738891.,  5083195., 28, 38,      2.162E-01
   738891.,  5083245., 28, 39,      1.922E-01
   738891.,  5083295., 28, 40,      1.660E-01
   738891.,  5083345., 28, 41,      1.501E-01
   738891.,  5083395., 28, 42,      1.312E-01
   738891.,  5083445., 28, 43,      1.152E-01
   738891.,  5083495., 28, 44,      9.874E-02
   738891.,  5083545., 28, 45,      9.315E-02
   738891.,  5083595., 28, 46,      8.890E-02
   738891.,  5083645., 28, 47,      9.228E-02
   738891.,  5083695., 28, 48,      7.862E-02
   738891.,  5083745., 28, 49,      7.364E-02
   738891.,  5083795., 28, 50,      6.416E-02
   738891.,  5083845., 28, 51,      5.208E-02
   738891.,  5083895., 28, 52,      4.472E-02
   738891.,  5083945., 28, 53,      4.062E-02
   738891.,  5083995., 28, 54,      3.454E-02
   738891.,  5084045., 28, 55,      3.103E-02
   738891.,  5084095., 28, 56,      2.920E-02
   738891.,  5084145., 28, 57,      2.810E-02
   738891.,  5084195., 28, 58,      2.438E-02
   738891.,  5084245., 28, 59,      2.150E-02
   738891.,  5084295., 28, 60,      2.089E-02
   738891.,  5084345., 28, 61,      1.972E-02
   738891.,  5084395., 28, 62,      1.749E-02
   738891.,  5084445., 28, 63,      1.690E-02
   738891.,  5084495., 28, 64,      1.548E-02
   738891.,  5084545., 28, 65,      1.442E-02
   738891.,  5084595., 28, 66,      1.334E-02
   738891.,  5084645., 28, 67,      1.267E-02
   738891.,  5084695., 28, 68,      1.175E-02
   738891.,  5084745., 28, 69,      1.112E-02
   738891.,  5084795., 28, 70,      1.010E-02
   738891.,  5084845., 28, 71,      9.551E-03
   738891.,  5084895., 28, 72,      8.551E-03
   738891.,  5084945., 28, 73,      8.172E-03
   738891.,  5084995., 28, 74,      7.369E-03
   738891.,  5085045., 28, 75,      6.984E-03
   738891.,  5085095., 28, 76,      6.518E-03
   738891.,  5085145., 28, 77,      6.038E-03
   738891.,  5085195., 28, 78,      5.664E-03
   738891.,  5085245., 28, 79,      5.386E-03
   738891.,  5085295., 28, 80,      5.205E-03
   738891.,  5085345., 28, 81,      4.936E-03
   738891.,  5085395., 28, 82,      4.552E-03
   738891.,  5085445., 28, 83,      4.256E-03
   738891.,  5085495., 28, 84,      4.053E-03
   738891.,  5085545., 28, 85,      3.809E-03
   738891.,  5085595., 28, 86,      3.541E-03
   738891.,  5085645., 28, 87,      3.375E-03
   738891.,  5085695., 28, 88,      3.241E-03
   738891.,  5085745., 28, 89,      3.078E-03
   738891.,  5085795., 28, 90,      2.874E-03
   738891.,  5085845., 28, 91,      2.679E-03
   738891.,  5085895., 28, 92,      2.530E-03
   738891.,  5085945., 28, 93,      2.374E-03
   738891.,  5085995., 28, 94,      2.188E-03
   738891.,  5086045., 28, 95,      2.017E-03
   738891.,  5086095., 28, 96,      1.907E-03
   738891.,  5086145., 28, 97,      1.789E-03
   738891.,  5086195., 28, 98,      1.697E-03
   738891.,  5086245., 28, 99,      1.577E-03
   738891.,  5086295., 28,100,      1.458E-03
   738941.,  5081345., 29,  1,      8.219E-02
   738941.,  5081395., 29,  2,      1.037E-01
   738941.,  5081445., 29,  3,      1.127E-01
   738941.,  5081495., 29,  4,      1.154E-01
   738941.,  5081545., 29,  5,      1.198E-01
   738941.,  5081595., 29,  6,      1.240E-01
   738941.,  5081645., 29,  7,      1.259E-01
   738941.,  5081695., 29,  8,      1.260E-01
   738941.,  5081745., 29,  9,      1.280E-01
   738941.,  5081795., 29, 10,      1.336E-01
   738941.,  5081845., 29, 11,      1.460E-01
   738941.,  5081895., 29, 12,      1.501E-01
   738941.,  5081945., 29, 13,      1.426E-01
   738941.,  5081995., 29, 14,      1.570E-01
   738941.,  5082045., 29, 15,      1.554E-01
   738941.,  5082095., 29, 16,      1.641E-01
   738941.,  5082145., 29, 17,      1.724E-01
   738941.,  5082195., 29, 18,      1.807E-01
   738941.,  5082245., 29, 19,      1.899E-01
   738941.,  5082295., 29, 20,      1.996E-01
   738941.,  5082345., 29, 21,      2.065E-01
   738941.,  5082395., 29, 22,      2.234E-01
   738941.,  5082445., 29, 23,      2.256E-01
   738941.,  5082495., 29, 24,      2.475E-01
   738941.,  5082545., 29, 25,      2.558E-01
   738941.,  5082595., 29, 26,      2.503E-01
   738941.,  5082645., 29, 27,      2.605E-01
   738941.,  5082695., 29, 28,      2.487E-01
   738941.,  5082745., 29, 29,      2.519E-01
   738941.,  5082795., 29, 30,      2.681E-01
   738941.,  5082845., 29, 31,      3.008E-01
   738941.,  5082895., 29, 32,      2.910E-01
   738941.,  5082945., 29, 33,      2.941E-01
   738941.,  5082995., 29, 34,      2.638E-01
   738941.,  5083045., 29, 35,      2.575E-01
   738941.,  5083095., 29, 36,      2.704E-01
   738941.,  5083145., 29, 37,      2.389E-01
   738941.,  5083195., 29, 38,      2.316E-01
   738941.,  5083245., 29, 39,      2.221E-01
   738941.,  5083295., 29, 40,      1.760E-01
   738941.,  5083345., 29, 41,      1.649E-01
   738941.,  5083395., 29, 42,      1.525E-01
   738941.,  5083445., 29, 43,      1.315E-01
   738941.,  5083495., 29, 44,      1.090E-01
   738941.,  5083545., 29, 45,      1.026E-01
   738941.,  5083595., 29, 46,      9.470E-02
